dataset|column|type|uncompressed_size|scheme|block_size|morsel|p2schema|p2header|p2payload|compressed_size|compressed_header|compressed_payload|compression_rate|decompression_time|decompression_bandwidth(compressed)|decompression_bandwidth(uncompressed)
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|64|false|zstd|true|false|637137|27233|609904|4.66085|4801|0.132689|0.618442
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|64|false|zstd|false|true|393817|104400|289417|7.54056|5202|0.0756959|0.570789
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|64|false|zstd|false|false|317481|0|317481|9.35363|5462|0.0581218|0.54365
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|64|false|snappy|true|true|468676|0|468676|6.33615|7773|0.0602896|0.382004
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|64|false|snappy|true|false|656998|47094|609904|4.51995|5193|0.126511|0.571823
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|64|false|snappy|false|true|525009|104400|420609|5.65628|7510|0.0699019|0.395385
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|64|false|snappy|false|false|468676|0|468676|6.33615|7847|0.0597231|0.378414
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|128|true||||711320|52200|659120|4.17477|121|5.87649|24.533
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|128|false||||711320|52200|659120|4.17477|1386|0.512995|2.14164
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|128|false|lz4|true|true|475538|0|475538|6.24472|4463|0.106534|0.665274
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|128|false|lz4|true|false|684497|25377|659120|4.33837|4485|0.152587|0.661977
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|128|false|lz4|false|true|502450|52200|450250|5.91024|4409|0.113952|0.673485
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|128|false|lz4|false|false|475538|0|475538|6.24472|4360|0.109048|0.680971
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|128|false|zstd|true|true|312463|0|312463|9.50385|5274|0.0592377|0.562986
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|128|false|zstd|true|false|673988|14868|659120|4.40601|4585|0.14698|0.647596
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|128|false|zstd|false|true|347187|52200|294987|8.55332|5186|0.066944|0.572593
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|128|false|zstd|false|false|312463|0|312463|9.50385|5188|0.0602275|0.572393
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|128|false|snappy|true|true|461348|0|461348|6.43679|16371|0.0281805|0.181392
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|128|false|snappy|true|false|684471|25351|659120|4.33853|4809|0.142331|0.617506
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|128|false|snappy|false|true|489458|52200|437258|6.06712|7644|0.0640277|0.388464
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|128|false|snappy|false|false|461348|0|461348|6.43679|7559|0.0610258|0.39281
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|256|true||||778612|26100|752512|3.81397|86|9.01766|34.3931
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|256|false||||778612|26100|752512|3.81397|1430|0.544366|2.07619
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|256|false|lz4|true|true|490553|0|490553|6.05358|4655|0.105375|0.637898
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|256|false|lz4|true|false|765835|13323|752512|3.8776|4471|0.17128|0.664156
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|256|false|lz4|false|true|503449|26100|477349|5.89851|4429|0.113664|0.670449
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|256|false|lz4|false|false|490553|0|490553|6.05358|4456|0.110077|0.666361
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|256|false|zstd|true|true|317717|0|317717|9.34668|5243|0.0605888|0.566304
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|256|false|zstd|true|false|760382|7870|752512|3.90541|4543|0.167361|0.653614
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|256|false|zstd|false|true|334245|26100|308145|8.8845|5166|0.0646934|0.574769
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|256|false|zstd|false|false|317717|0|317717|9.34668|5217|0.0609002|0.569214
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|256|false|snappy|true|true|476308|0|476308|6.23462|7883|0.0604182|0.376685
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|256|false|snappy|true|false|765838|13326|752512|3.87758|4640|0.165038|0.63995
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|256|false|snappy|false|true|488894|26100|462794|6.07412|7702|0.0634681|0.385513
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|256|false|snappy|false|false|476308|0|476308|6.23462|8100|0.0588011|0.366603
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|512|true||||861242|13050|848192|3.44804|81|10.6004|36.5507
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|512|false||||861242|13050|848192|3.44804|1472|0.584906|2.01678
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|512|false|lz4|true|true|508826|0|508826|5.83618|4493|0.113234|0.660851
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|512|false|lz4|true|false|855094|6902|848192|3.47283|4575|0.186866|0.648954
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|512|false|lz4|false|true|515022|13050|501972|5.76597|4433|0.116161|0.669781
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|512|false|lz4|false|false|508826|0|508826|5.83618|4463|0.113991|0.66527
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|512|false|zstd|true|true|325517|0|325517|9.12272|5296|0.0614562|0.560648
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|512|false|zstd|true|false|852298|4106|848192|3.48423|4514|0.188799|0.657818
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|512|false|zstd|false|true|333386|13050|320336|8.90739|5498|0.0606296|0.540051
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|512|false|zstd|false|false|325517|0|325517|9.12272|5501|0.059166|0.539755
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|512|false|snappy|true|true|493106|0|493106|6.02223|8310|0.0593355|0.357332
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|512|false|snappy|true|false|855085|6893|848192|3.47287|4736|0.180528|0.626949
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|512|false|snappy|false|true|499314|13050|486264|5.94736|8277|0.0603221|0.358757
Corporations/Corporations_1.csv|19|int|2969600|tinyblocks|512|false|snappy|false|false|493106|0|493106|6.02223|8369|0.0589141|0.354795
Corporations/Corporations_1.csv|19|int|2969600|bitpacking|64|true||||702912|58000|644912|4.22471|297|2.36496|9.99125
Corporations/Corporations_1.csv|19|int|2969600|bitpacking|64|false||||702912|58000|644912|4.22471|1386|0.506832|2.14122
Corporations/Corporations_1.csv|19|int|2969600|bitpacking|64|false|lz4|true|true|491718|0|491718|6.03923|4474|0.109899|0.663707
Corporations/Corporations_1.csv|19|int|2969600|bitpacking|64|false|lz4|true|false|693329|48417|644912|4.2831|4314|0.16069|0.688252
Corporations/Corporations_1.csv|19|int|2969600|bitpacking|64|false|lz4|false|true|491490|58000|433490|6.04204|4556|0.107872|0.651769
Corporations/Corporations_1.csv|19|int|2969600|bitpacking|64|false|lz4|false|false|491718|0|491718|6.03923|4488|0.109555|0.661629
Corporations/Corporations_1.csv|19|int|2969600|bitpacking|64|false|zstd|true|true|329668|0|329668|9.00785|4733|0.069646|0.62736
Corporations/Corporations_1.csv|19|int|2969600|bitpacking|64|false|zstd|true|false|684816|39904|644912|4.33635|4265|0.160542|0.696166
Corporations/Corporations_1.csv|19|int|2969600|bitpacking|64|false|zstd|false|true|347634|58000|289634|8.54232|4788|0.0726035|0.620202
Corporations/Corporations_1.csv|19|int|2969600|bitpacking|64|false|zstd|false|false|329668|0|329668|9.00785|4658|0.0707601|0.637396
Corporations/Corporations_1.csv|19|int|2969600|bitpacking|64|false|snappy|true|true|470263|0|470263|6.31476|7527|0.0624762|0.394523
Corporations/Corporations_1.csv|19|int|2969600|bitpacking|64|false|snappy|true|false|691785|46873|644912|4.29266|4587|0.150812|0.647387
Corporations/Corporations_1.csv|19|int|2969600|bitpacking|64|false|snappy|false|true|480271|58000|422271|6.18318|7087|0.0677615|0.418981
Corporations/Corporations_1.csv|19|int|2969600|bitpacking|64|false|snappy|false|false|470263|0|470263|6.31476|7641|0.061537|0.388592
Corporations/Corporations_1.csv|19|int|2969600|delta|64|false||||2969605|5|2969600|0.999998|1550|1.9151|1.9151
Corporations/Corporations_1.csv|19|int|2969600|for|64|true||||2969605|5|2969600|0.999998|124|23.8106|23.8105
Corporations/Corporations_1.csv|19|int|2969600|for|64|false||||2969605|5|2969600|0.999998|1348|2.20266|2.20266
Corporations/Corporations_1.csv|19|int|2969600|for|64|false|lz4|true|true|638834|0|638834|4.64847|5177|0.123377|0.573516
Corporations/Corporations_1.csv|19|int|2969600|for|64|false|lz4|true|false|2969605|5|2969600|0.999998|1400|2.1203|2.1203
Corporations/Corporations_1.csv|19|int|2969600|for|64|false|lz4|false|true|638832|5|638827|4.64848|5118|0.124819|0.580219
Corporations/Corporations_1.csv|19|int|2969600|for|64|false|lz4|false|false|638834|0|638834|4.64847|5139|0.12431|0.577849
Corporations/Corporations_1.csv|19|int|2969600|for|64|false|zstd|true|true|399350|0|399350|7.43608|7096|0.0562753|0.418468
Corporations/Corporations_1.csv|19|int|2969600|for|64|false|zstd|true|false|2969605|5|2969600|0.999998|1346|2.20538|2.20537
Corporations/Corporations_1.csv|19|int|2969600|for|64|false|zstd|false|true|399455|5|399450|7.43413|6879|0.0580685|0.431689
Corporations/Corporations_1.csv|19|int|2969600|for|64|false|zstd|false|false|399350|0|399350|7.43608|6780|0.0588978|0.437969
Corporations/Corporations_1.csv|19|int|2969600|for|64|false|snappy|true|true|727446|0|727446|4.08223|14852|0.0489775|0.199937
Corporations/Corporations_1.csv|19|int|2969600|for|64|false|snappy|true|false|2969605|5|2969600|0.999998|1369|2.16899|2.16898
Corporations/Corporations_1.csv|19|int|2969600|for|64|false|snappy|false|true|727393|5|727388|4.08252|15196|0.0478666|0.195417
Corporations/Corporations_1.csv|19|int|2969600|for|64|false|snappy|false|false|727446|0|727446|4.08223|15702|0.0463266|0.189116
Corporations/Corporations_1.csv|19|int|2969600|rle|64|false||||2632948|4|2632944|1.12786|2144|1.22789|1.38489
Corporations/Corporations_1.csv|19|int|2969600|forn|64|true||||1031952|104400|927552|2.87765|84|12.1815|35.054
Corporations/Corporations_1.csv|19|int|2969600|forn|64|false||||1031952|104400|927552|2.87765|1349|0.76455|2.20011
Corporations/Corporations_1.csv|19|int|2969600|forn|64|false|lz4|true|true|504749|0|504749|5.88332|4611|0.109451|0.643932
Corporations/Corporations_1.csv|19|int|2969600|forn|64|false|lz4|true|false|976690|49138|927552|3.04047|4538|0.215197|0.6543
Corporations/Corporations_1.csv|19|int|2969600|forn|64|false|lz4|false|true|560011|104400|455611|5.30275|4445|0.125959|0.667928
Corporations/Corporations_1.csv|19|int|2969600|forn|64|false|lz4|false|false|504749|0|504749|5.88332|4696|0.107465|0.63225
Corporations/Corporations_1.csv|19|int|2969600|forn|64|false|zstd|true|true|307203|0|307203|9.66657|5431|0.056561|0.546751
Corporations/Corporations_1.csv|19|int|2969600|forn|64|false|zstd|true|false|945913|18361|927552|3.1394|4712|0.20073|0.630173
Corporations/Corporations_1.csv|19|int|2969600|forn|64|false|zstd|false|true|393652|104400|289252|7.54372|5315|0.0740509|0.558619
Corporations/Corporations_1.csv|19|int|2969600|forn|64|false|zstd|false|false|307203|0|307203|9.66657|5478|0.0560723|0.542027
Corporations/Corporations_1.csv|19|int|2969600|forn|64|false|snappy|true|true|487993|0|487993|6.08533|9038|0.0539933|0.328567
Corporations/Corporations_1.csv|19|int|2969600|forn|64|false|snappy|true|false|974813|47261|927552|3.04633|5109|0.190767|0.58114
Corporations/Corporations_1.csv|19|int|2969600|forn|64|false|snappy|false|true|545119|104400|440719|5.44762|8504|0.0640986|0.349184
Corporations/Corporations_1.csv|19|int|2969600|forn|64|false|snappy|false|false|487993|0|487993|6.08533|9011|0.0541531|0.329539
Corporations/Corporations_1.csv|19|int|2969600|forn|128|true||||1077736|52200|1025536|2.75541|81|13.2371|36.4735
Corporations/Corporations_1.csv|19|int|2969600|forn|128|false||||1077736|52200|1025536|2.75541|1342|0.803042|2.21271
Corporations/Corporations_1.csv|19|int|2969600|forn|128|false|lz4|true|true|500384|0|500384|5.93464|4608|0.108568|0.644312
Corporations/Corporations_1.csv|19|int|2969600|forn|128|false|lz4|true|false|1050293|24757|1025536|2.8274|4479|0.23447|0.66294
Corporations/Corporations_1.csv|19|int|2969600|forn|128|false|lz4|false|true|527804|52200|475604|5.62633|4646|0.113603|0.63917
Corporations/Corporations_1.csv|19|int|2969600|forn|128|false|lz4|false|false|500384|0|500384|5.93464|4525|0.110568|0.656184
Corporations/Corporations_1.csv|19|int|2969600|forn|128|false|zstd|true|true|312483|0|312483|9.50324|5500|0.0568048|0.53983
Corporations/Corporations_1.csv|19|int|2969600|forn|128|false|zstd|true|false|1035597|10061|1025536|2.86752|4561|0.227035|0.65103
Corporations/Corporations_1.csv|19|int|2969600|forn|128|false|zstd|false|true|354529|52200|302329|8.37618|5597|0.0633386|0.530536
Corporations/Corporations_1.csv|19|int|2969600|forn|128|false|zstd|false|false|312483|0|312483|9.50324|5506|0.0567432|0.539244
Corporations/Corporations_1.csv|19|int|2969600|forn|128|false|snappy|true|true|483374|0|483374|6.14348|9143|0.0528639|0.324769
Corporations/Corporations_1.csv|19|int|2969600|forn|128|false|snappy|true|false|1049255|23719|1025536|2.8302|4885|0.214768|0.607835
Corporations/Corporations_1.csv|19|int|2969600|forn|128|false|snappy|false|true|511862|52200|459662|5.80156|8973|0.0570407|0.330925
Corporations/Corporations_1.csv|19|int|2969600|forn|128|false|snappy|false|false|483374|0|483374|6.14348|10832|0.0446219|0.274134
Corporations/Corporations_1.csv|19|int|2969600|forn|256|true||||1169396|26100|1143296|2.53943|68|17.1215|43.4788
Corporations/Corporations_1.csv|19|int|2969600|forn|256|false||||1169396|26100|1143296|2.53943|1320|0.885496|2.24865
Corporations/Corporations_1.csv|19|int|2969600|forn|256|false|lz4|true|true|507358|0|507358|5.85307|4750|0.106809|0.625157
Corporations/Corporations_1.csv|19|int|2969600|forn|256|false|lz4|true|false|1154952|11656|1143296|2.57119|4607|0.250689|0.64457
Corporations/Corporations_1.csv|19|int|2969600|forn|256|false|lz4|false|true|521796|26100|495696|5.69111|4573|0.114098|0.649343
Corporations/Corporations_1.csv|19|int|2969600|forn|256|false|lz4|false|false|507358|0|507358|5.85307|4634|0.10948|0.640797
Corporations/Corporations_1.csv|19|int|2969600|forn|256|false|zstd|true|true|320059|0|320059|9.27829|5541|0.0577521|0.535841
Corporations/Corporations_1.csv|19|int|2969600|forn|256|false|zstd|true|false|1147519|4223|1143296|2.58784|4787|0.239679|0.620251
Corporations/Corporations_1.csv|19|int|2969600|forn|256|false|zstd|false|true|342247|26100|316147|8.67677|5622|0.0608683|0.52814
Corporations/Corporations_1.csv|19|int|2969600|forn|256|false|zstd|false|false|320059|0|320059|9.27829|5612|0.0570275|0.529118
Corporations/Corporations_1.csv|19|int|2969600|forn|256|false|snappy|true|true|490721|0|490721|6.0515|9757|0.0502941|0.304355
Corporations/Corporations_1.csv|19|int|2969600|forn|256|false|snappy|true|false|1154961|11665|1143296|2.57117|4610|0.250522|0.644133
Corporations/Corporations_1.csv|19|int|2969600|forn|256|false|snappy|false|true|506067|26100|479967|5.868|9563|0.0529144|0.310502
Corporations/Corporations_1.csv|19|int|2969600|forn|256|false|snappy|false|false|490721|0|490721|6.0515|9789|0.0501287|0.303354
Corporations/Corporations_1.csv|19|int|2969600|forn|512|true||||1268986|13050|1255936|2.34014|80|15.797|36.967
Corporations/Corporations_1.csv|19|int|2969600|forn|512|false||||1268986|13050|1255936|2.34014|1344|0.943749|2.2085
Corporations/Corporations_1.csv|19|int|2969600|forn|512|false|lz4|true|true|516308|0|516308|5.75161|4785|0.107884|0.620509
Corporations/Corporations_1.csv|19|int|2969600|forn|512|false|lz4|true|false|1261795|5859|1255936|2.35347|4434|0.284517|0.669604
Corporations/Corporations_1.csv|19|int|2969600|forn|512|false|lz4|false|true|523500|13050|510450|5.67259|4958|0.105572|0.598867
Corporations/Corporations_1.csv|19|int|2969600|forn|512|false|lz4|false|false|516308|0|516308|5.75161|4632|0.111444|0.640982
Corporations/Corporations_1.csv|19|int|2969600|forn|512|false|zstd|true|true|327674|0|327674|9.06267|5664|0.0578475|0.524253
Corporations/Corporations_1.csv|19|int|2969600|forn|512|false|zstd|true|false|1258023|2087|1255936|2.36053|4797|0.262248|0.619044
Corporations/Corporations_1.csv|19|int|2969600|forn|512|false|zstd|false|true|338010|13050|324960|8.78554|5933|0.0569681|0.500495
Corporations/Corporations_1.csv|19|int|2969600|forn|512|false|zstd|false|false|327674|0|327674|9.06267|5705|0.0574313|0.52048
Corporations/Corporations_1.csv|19|int|2969600|forn|512|false|snappy|true|true|501216|0|501216|5.92479|10366|0.0483496|0.286461
Corporations/Corporations_1.csv|19|int|2969600|forn|512|false|snappy|true|false|1261793|5857|1255936|2.35348|4594|0.27466|0.646406
Corporations/Corporations_1.csv|19|int|2969600|forn|512|false|snappy|false|true|508639|13050|495589|5.83833|10010|0.0508098|0.296644
Corporations/Corporations_1.csv|19|int|2969600|forn|512|false|snappy|false|false|501216|0|501216|5.92479|10123|0.0495106|0.29334
Corporations/Corporations_1.csv|19|int|2969600|lz4|64|false||||638827|0|638827|4.64852|2171|0.29417|1.36745
Corporations/Corporations_1.csv|19|int|2969600|zstd|64|false||||399450|0|399450|7.43422|3562|0.112126|0.833568
Corporations/Corporations_1.csv|19|int|2969600|snappy|64|false||||727388|0|727388|4.08255|11898|0.061134|0.249583
Corporations/Corporations_1.csv|19|int|2969600|btrblocks|64|false||||512988|0|512988|5.78883|3315|0.154738|0.89575
Corporations/Corporations_1.csv|19|int|2969600|uncompressed|64|true||||2969600|0|2969600|1|115|25.6469|25.6469
Corporations/Corporations_1.csv|19|int|2969600|uncompressed|64|false||||2969600|0|2969600|1|1370|2.16718|2.16718
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|64|true||||1125904|104400|1021504|2.63753|320|3.51643|9.27467
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|64|false||||1125904|104400|1021504|2.63753|1587|0.709319|1.87085
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|64|false|lz4|true|true|932218|0|932218|3.18552|4855|0.191977|0.611546
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|64|false|lz4|true|false|1077844|56340|1021504|2.75513|4770|0.225921|0.622442
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|64|false|lz4|false|true|980151|104400|875751|3.02974|4705|0.208297|0.631086
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|64|false|lz4|false|false|932218|0|932218|3.18552|4686|0.19892|0.633664
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|64|false|zstd|true|true|742873|0|742873|3.99745|5823|0.127569|0.509951
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|64|false|zstd|true|false|1051226|29722|1021504|2.82489|4975|0.211295|0.596887
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|64|false|zstd|false|true|814871|104400|710471|3.64426|5659|0.143995|0.524756
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|64|false|zstd|false|false|742873|0|742873|3.99745|5781|0.128487|0.513621
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|64|false|snappy|true|true|925686|0|925686|3.208|8602|0.107607|0.345202
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|64|false|snappy|true|false|1078565|57061|1021504|2.75329|5383|0.200364|0.55166
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|64|false|snappy|false|true|979014|104400|874614|3.03326|7898|0.123957|0.375993
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|64|false|snappy|false|false|925686|0|925686|3.208|8596|0.107684|0.34545
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|128|true||||1039992|52200|987792|2.85541|111|9.28805|26.5212
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|128|false||||1039992|52200|987792|2.85541|1401|0.74205|2.11885
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|128|false|lz4|true|true|890199|0|890199|3.33588|4571|0.194722|0.64957
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|128|false|lz4|true|false|1017174|29382|987792|2.91946|4604|0.220921|0.64497
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|128|false|lz4|false|true|913013|52200|860813|3.25253|4382|0.208327|0.677588
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|128|false|lz4|false|false|890199|0|890199|3.33588|4555|0.195427|0.651923
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|128|false|zstd|true|true|723269|0|723269|4.1058|5618|0.128729|0.528535
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|128|false|zstd|true|false|1003104|15312|987792|2.96041|4673|0.214623|0.635372
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|128|false|zstd|false|true|762301|52200|710101|3.89557|5425|0.140498|0.547322
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|128|false|zstd|false|false|723269|0|723269|4.1058|5618|0.128721|0.528503
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|128|false|snappy|true|true|887130|0|887130|3.34742|7759|0.114328|0.382704
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|128|false|snappy|true|false|1017159|29367|987792|2.9195|4899|0.207602|0.606094
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|128|false|snappy|false|true|902077|52200|849877|3.29196|7869|0.114636|0.377377
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|128|false|snappy|false|false|887130|0|887130|3.34742|7927|0.111912|0.374618
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|256|true||||1025716|26100|999616|2.89515|92|11.0484|31.9869
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|256|false||||1025716|26100|999616|2.89515|1396|0.734741|2.12719
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|256|false|lz4|true|true|880620|0|880620|3.37217|4515|0.195002|0.657581
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|256|false|lz4|true|false|1014593|14977|999616|2.92689|4506|0.225149|0.658986
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|256|false|lz4|false|true|891587|26100|865487|3.33069|4569|0.195119|0.649883
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|256|false|lz4|false|false|880620|0|880620|3.37217|4745|0.185561|0.625743
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|256|false|zstd|true|true|721158|0|721158|4.11782|5377|0.134107|0.552229
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|256|false|zstd|true|false|1007284|7668|999616|2.94813|4545|0.221597|0.653297
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|256|false|zstd|false|true|740918|26100|714818|4.008|5610|0.132068|0.529328
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|256|false|zstd|false|false|721158|0|721158|4.11782|5497|0.131183|0.540188
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|256|false|snappy|true|true|883274|0|883274|3.36204|7406|0.119254|0.400937
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|256|false|snappy|true|false|1014717|15101|999616|2.92653|4674|0.217059|0.635229
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|256|false|snappy|false|true|895796|26100|869696|3.31504|7327|0.122244|0.405242
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|256|false|snappy|false|false|883274|0|883274|3.36204|7375|0.119758|0.40263
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|512|true||||1022842|13050|1009792|2.90328|74|13.7619|39.9548
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|512|false||||1022842|13050|1009792|2.90328|1409|0.725866|2.1074
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|512|false|lz4|true|true|877944|0|877944|3.38245|4539|0.193405|0.654183
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|512|false|lz4|true|false|1017199|7407|1009792|2.91939|4702|0.216292|0.631441
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|512|false|lz4|false|true|883545|13050|870495|3.36101|4434|0.199229|0.669609
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|512|false|lz4|false|false|877944|0|877944|3.38245|4440|0.197719|0.668773
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|512|false|zstd|true|true|725154|0|725154|4.09513|5402|0.134235|0.549709
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|512|false|zstd|true|false|1013691|3899|1009792|2.92949|4521|0.22417|0.656703
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|512|false|zstd|false|true|738045|13050|724995|4.0236|5595|0.131903|0.530726
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|512|false|zstd|false|false|725154|0|725154|4.09513|5385|0.134653|0.551422
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|512|false|snappy|true|true|878830|0|878830|3.37904|7489|0.117347|0.39652
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|512|false|snappy|true|false|1017244|7452|1009792|2.91926|4575|0.222313|0.648991
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|512|false|snappy|false|true|879066|13050|866016|3.37813|7514|0.116981|0.395178
Corporations/Corporations_1.csv|21|int|2969600|tinyblocks|512|false|snappy|false|false|878830|0|878830|3.37904|7417|0.11848|0.400349
Corporations/Corporations_1.csv|21|int|2969600|bitpacking|64|true||||1103936|58000|1045936|2.69001|259|4.24787|11.4268
Corporations/Corporations_1.csv|21|int|2969600|bitpacking|64|false||||1103936|58000|1045936|2.69001|1367|0.807251|2.17151
Corporations/Corporations_1.csv|21|int|2969600|bitpacking|64|false|lz4|true|true|948174|0|948174|3.13191|4379|0.21652|0.678121
Corporations/Corporations_1.csv|21|int|2969600|bitpacking|64|false|lz4|true|false|1092996|47060|1045936|2.71694|4178|0.26156|0.710641
Corporations/Corporations_1.csv|21|int|2969600|bitpacking|64|false|lz4|false|true|946935|58000|888935|3.13601|4321|0.219117|0.687154
Corporations/Corporations_1.csv|21|int|2969600|bitpacking|64|false|lz4|false|false|948174|0|948174|3.13191|4464|0.212394|0.6652
Corporations/Corporations_1.csv|21|int|2969600|bitpacking|64|false|zstd|true|true|785826|0|785826|3.77895|5003|0.157059|0.59352
Corporations/Corporations_1.csv|21|int|2969600|bitpacking|64|false|zstd|true|false|1085656|39720|1045936|2.7353|4244|0.255809|0.699716
Corporations/Corporations_1.csv|21|int|2969600|bitpacking|64|false|zstd|false|true|795106|58000|737106|3.73485|4983|0.159535|0.595839
Corporations/Corporations_1.csv|21|int|2969600|bitpacking|64|false|zstd|false|false|785826|0|785826|3.77895|5099|0.154098|0.582331
Corporations/Corporations_1.csv|21|int|2969600|bitpacking|64|false|snappy|true|true|925062|0|925062|3.21016|8401|0.1101|0.35344
Corporations/Corporations_1.csv|21|int|2969600|bitpacking|64|false|snappy|true|false|1089436|43500|1045936|2.72581|4542|0.239844|0.653769
