dataset|column|type|uncompressed_size|scheme|block_size|nullable|compressed_size|compressed_header|compressed_payload|compression_ratio
/raid0/schmitt/tinyblocks/data/pbi_int/HashTags/HashTags_1.csv|37|int|2048000|tinyblocks|256|false|43531|18000|25531|47.0469
/raid0/schmitt/tinyblocks/data/pbi_int/HashTags/HashTags_1.csv|37|int|2048000|tinyblocks|512|false|32519|9000|23519|62.9786
/raid0/schmitt/tinyblocks/data/pbi_int/HashTags/HashTags_1.csv|37|int|2048000|btrblocks1|64|false|28267|0|28267|72.452
/raid0/schmitt/tinyblocks/data/pbi_int/HashTags/HashTags_1.csv|37|int|2048000|btrblocks2|64|false|13927|0|13927|147.052
/raid0/schmitt/tinyblocks/data/pbi_int/HashTags/HashTags_1.csv|37|int|2048000|btrblocks3|64|false|19319|0|19319|106.01
/raid0/schmitt/tinyblocks/data/pbi_int/HashTags/HashTags_1.csv|38|int|2048000|tinyblocks|64|false|74352|72000|2352|27.5447
/raid0/schmitt/tinyblocks/data/pbi_int/HashTags/HashTags_1.csv|38|int|2048000|tinyblocks|128|false|38192|36000|2192|53.6238
/raid0/schmitt/tinyblocks/data/pbi_int/HashTags/HashTags_1.csv|38|int|2048000|tinyblocks|256|false|21613|18000|3613|94.7578
/raid0/schmitt/tinyblocks/data/pbi_int/HashTags/HashTags_1.csv|38|int|2048000|tinyblocks|512|false|13338|9000|4338|153.546
/raid0/schmitt/tinyblocks/data/pbi_int/HashTags/HashTags_1.csv|38|int|2048000|btrblocks1|64|false|1784|0|1784|1147.98
/raid0/schmitt/tinyblocks/data/pbi_int/HashTags/HashTags_1.csv|39|int|2048000|tinyblocks|64|false|77216|72000|5216|26.523
/raid0/schmitt/tinyblocks/data/pbi_int/HashTags/HashTags_1.csv|39|int|2048000|tinyblocks|128|false|40256|36000|4256|50.8744
/raid0/schmitt/tinyblocks/data/pbi_int/HashTags/HashTags_1.csv|39|int|2048000|tinyblocks|256|false|24107|18000|6107|84.9546
/raid0/schmitt/tinyblocks/data/pbi_int/HashTags/HashTags_1.csv|39|int|2048000|tinyblocks|512|false|15122|9000|6122|135.432
/raid0/schmitt/tinyblocks/data/pbi_int/HashTags/HashTags_1.csv|39|int|2048000|btrblocks1|64|false|11676|0|11676|175.403
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|0|int|296722432|tinyblocks|64|false|11769293|10431648|1337645|25.2116
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|0|int|296722432|tinyblocks|128|false|6926088|5215824|1710264|42.8413
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|0|int|296722432|tinyblocks|256|false|5325580|2607912|2717668|55.7165
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|0|int|296722432|tinyblocks|512|false|5692417|1303956|4388461|52.1259
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|0|int|296722432|btrblocks1|64|false|788816|0|788816|376.162
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|1|int|296722432|tinyblocks|64|false|10662714|10431648|231066|27.828
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|1|int|296722432|tinyblocks|128|false|5509037|5215824|293213|53.861
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|1|int|296722432|tinyblocks|256|false|2959302|2607912|351390|100.268
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|1|int|296722432|tinyblocks|512|false|1775305|1303956|471349|167.139
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|1|int|296722432|btrblocks1|64|false|4409467|0|4409467|67.2921
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|2|int|296722432|tinyblocks|64|false|65359846|10431648|54928198|4.53983
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|2|int|296722432|tinyblocks|128|false|53500150|5215824|48284326|5.5462
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|2|int|296722432|tinyblocks|256|false|48613088|2607912|46005176|6.10376
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|2|int|296722432|tinyblocks|512|false|46330348|1303956|45026392|6.40449
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|2|int|296722432|btrblocks1|64|false|145965164|0|145965164|2.03283
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|2|int|296722432|btrblocks2|64|false|47172948|0|47172948|6.2901
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|2|int|296722432|btrblocks3|64|false|47178741|0|47178741|6.28932
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|3|int|296722432|tinyblocks|64|false|67863884|10431648|57432236|4.37232
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|3|int|296722432|tinyblocks|128|false|62037292|5215824|56821468|4.78297
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|3|int|296722432|tinyblocks|256|false|62969978|2607912|60362066|4.71213
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|3|int|296722432|tinyblocks|512|false|65254280|1303956|63950324|4.54717
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|3|int|296722432|btrblocks1|64|false|50936376|0|50936376|5.82535
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|3|int|296722432|btrblocks2|64|false|50896160|0|50896160|5.82996
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|3|int|296722432|btrblocks3|64|false|50879676|0|50879676|5.83185
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|4|int|296722432|tinyblocks|64|false|25422780|10431648|14991132|11.6715
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|4|int|296722432|tinyblocks|128|false|17506486|5215824|12290662|16.9493
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|4|int|296722432|tinyblocks|256|false|13039214|2607912|10431302|22.7562
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|4|int|296722432|tinyblocks|512|false|10955809|1303956|9651853|27.0836
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|4|int|296722432|btrblocks1|64|false|12329894|0|12329894|24.0653
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|4|int|296722432|btrblocks2|64|false|8268464|0|8268464|35.886
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|4|int|296722432|btrblocks3|64|false|8369664|0|8369664|35.4521
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|5|int|296722432|tinyblocks|64|false|10431648|10431648|0|28.4444
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|5|int|296722432|tinyblocks|128|false|5215824|5215824|0|56.8889
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|5|int|296722432|tinyblocks|256|false|2607912|2607912|0|113.778
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|5|int|296722432|tinyblocks|512|false|1303956|1303956|0|227.556
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|5|int|296722432|btrblocks1|64|false|9056|0|9056|32765.3
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|5|int|296722432|btrblocks2|64|false|9056|0|9056|32765.3
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|5|int|296722432|btrblocks3|64|false|9056|0|9056|32765.3
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|6|int|296722432|tinyblocks|64|false|153946011|10431648|143514363|1.92744
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|6|int|296722432|tinyblocks|128|false|148770921|5215824|143555097|1.99449
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|6|int|296722432|tinyblocks|256|false|146834353|2607912|144226441|2.0208
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|6|int|296722432|tinyblocks|512|false|146511390|1303956|145207434|2.02525
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|6|int|296722432|btrblocks2|64|false|84002557|0|84002557|3.5323
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|6|int|296722432|btrblocks3|64|false|84002557|0|84002557|3.5323
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|7|int|296722432|tinyblocks|64|false|14217293|10431648|3785645|20.8705
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|7|int|296722432|tinyblocks|128|false|9473859|5215824|4258035|31.3201
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|7|int|296722432|tinyblocks|256|false|8576326|2607912|5968414|34.5978
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|7|int|296722432|tinyblocks|512|false|8590329|1303956|7286373|34.5415
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|7|int|296722432|btrblocks1|64|false|2860712|0|2860712|103.723
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|7|int|296722432|btrblocks2|64|false|1128560|0|1128560|262.921
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|7|int|296722432|btrblocks3|64|false|1128682|0|1128682|262.893
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|8|int|296722432|tinyblocks|64|false|11463249|10431648|1031601|25.8847
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|8|int|296722432|tinyblocks|128|false|6542684|5215824|1326860|45.3518
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|8|int|296722432|tinyblocks|256|false|4233582|2607912|1625670|70.0878
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|8|int|296722432|tinyblocks|512|false|3440379|1303956|2136423|86.247
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|8|int|296722432|btrblocks1|64|false|734036|0|734036|404.234
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|9|int|296722432|tinyblocks|64|false|67735079|10431648|57303431|4.38063
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|9|int|296722432|tinyblocks|128|false|61946397|5215824|56730573|4.78999
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|9|int|296722432|tinyblocks|256|false|62913595|2607912|60305683|4.71635
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|9|int|296722432|tinyblocks|512|false|65235688|1303956|63931732|4.54847
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|9|int|296722432|btrblocks1|64|false|50827088|0|50827088|5.83788
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|9|int|296722432|btrblocks2|64|false|50907456|0|50907456|5.82866
/raid0/schmitt/tinyblocks/data/pbi_int/Bimbo/Bimbo_1.csv|9|int|296722432|btrblocks3|64|false|51034892|0|51034892|5.81411
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|0|int|8986624|tinyblocks|64|false|323801|315936|7865|27.7535
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|0|int|8986624|tinyblocks|128|false|166172|157968|8204|54.0803
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|0|int|8986624|tinyblocks|256|false|91049|78984|12065|98.701
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|0|int|8986624|tinyblocks|512|false|54428|39492|14936|165.11
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|0|int|8986624|btrblocks1|64|false|26174|0|26174|343.342
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|1|int|8986624|tinyblocks|64|false|443089|315936|127153|20.2818
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|1|int|8986624|tinyblocks|128|false|262262|157968|104294|34.2658
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|1|int|8986624|tinyblocks|256|false|188805|78984|109821|47.5974
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|1|int|8986624|tinyblocks|512|false|150134|39492|110642|59.8574
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|1|int|8986624|btrblocks1|64|false|301704|0|301704|29.7862
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|2|int|8986624|tinyblocks|64|false|1819653|315936|1503717|4.93865
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|2|int|8986624|tinyblocks|128|false|1640819|157968|1482851|5.47691
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|2|int|8986624|tinyblocks|256|false|1663883|78984|1584899|5.401
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|2|int|8986624|tinyblocks|512|false|1730525|39492|1691033|5.193
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|2|int|8986624|btrblocks1|64|false|1335256|0|1335256|6.73026
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|2|int|8986624|btrblocks2|64|false|1350973|0|1350973|6.65196
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|2|int|8986624|btrblocks3|64|false|1327281|0|1327281|6.7707
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|3|int|8986624|tinyblocks|64|false|2112692|315936|1796756|4.25364
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|3|int|8986624|tinyblocks|128|false|1864017|157968|1706049|4.82111
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|3|int|8986624|tinyblocks|256|false|1768706|78984|1689722|5.0809
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|3|int|8986624|tinyblocks|512|false|1748216|39492|1708724|5.14045
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|3|int|8986624|btrblocks1|64|false|2268612|0|2268612|3.96129
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|3|int|8986624|btrblocks2|64|false|2194024|0|2194024|4.09596
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|3|int|8986624|btrblocks3|64|false|2070880|0|2070880|4.33952
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|4|int|8986624|tinyblocks|64|false|1902944|315936|1587008|4.72248
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|4|int|8986624|tinyblocks|128|false|1721151|157968|1563183|5.22129
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|4|int|8986624|tinyblocks|256|false|1751172|78984|1672188|5.13178
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|4|int|8986624|tinyblocks|512|false|1824682|39492|1785190|4.92504
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|4|int|8986624|btrblocks1|64|false|1397012|0|1397012|6.43275
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|4|int|8986624|btrblocks2|64|false|1411916|0|1411916|6.36484
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|4|int|8986624|btrblocks3|64|false|1417328|0|1417328|6.34054
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|5|int|8986624|tinyblocks|64|false|399941|315936|84005|22.4699
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|5|int|8986624|tinyblocks|128|false|239207|157968|81239|37.5684
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|5|int|8986624|tinyblocks|256|false|167536|78984|88552|53.64
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|5|int|8986624|tinyblocks|512|false|134875|39492|95383|66.6293
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|5|int|8986624|btrblocks1|64|false|106684|0|106684|84.2359
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|5|int|8986624|btrblocks2|64|false|84841|0|84841|105.923
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|5|int|8986624|btrblocks3|64|false|86882|0|86882|103.435
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|6|int|8986624|tinyblocks|64|false|315936|315936|0|28.4444
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|6|int|8986624|tinyblocks|128|false|157968|157968|0|56.8889
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|6|int|8986624|tinyblocks|256|false|78984|78984|0|113.778
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|6|int|8986624|tinyblocks|512|false|39492|39492|0|227.556
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|6|int|8986624|btrblocks1|64|false|280|0|280|32095.1
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|6|int|8986624|btrblocks2|64|false|280|0|280|32095.1
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|6|int|8986624|btrblocks3|64|false|280|0|280|32095.1
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|7|int|8986624|tinyblocks|64|false|316576|315936|640|28.3869
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|7|int|8986624|tinyblocks|128|false|158608|157968|640|56.6593
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|7|int|8986624|tinyblocks|256|false|80076|78984|1092|112.226
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|7|int|8986624|tinyblocks|512|false|40898|39492|1406|219.733
/raid0/schmitt/tinyblocks/data/pbi_int/TableroSistemaPenal/TableroSistemaPenal_1.csv|7|int|8986624|btrblocks1|64|false|16685|0|16685|538.605
/raid0/schmitt/tinyblocks/data/pbi_int/Redfin2/Redfin2_1.csv|0|int|12124160|tinyblocks|64|false|426240|426240|0|28.4444
/raid0/schmitt/tinyblocks/data/pbi_int/Redfin2/Redfin2_1.csv|0|int|12124160|tinyblocks|128|false|213120|213120|0|56.8889
/raid0/schmitt/tinyblocks/data/pbi_int/Redfin2/Redfin2_1.csv|0|int|12124160|tinyblocks|256|false|106560|106560|0|113.778
/raid0/schmitt/tinyblocks/data/pbi_int/Redfin2/Redfin2_1.csv|0|int|12124160|tinyblocks|512|false|53280|53280|0|227.556
/raid0/schmitt/tinyblocks/data/pbi_int/Redfin2/Redfin2_1.csv|0|int|12124160|btrblocks1|64|false|376|0|376|32245.1
/raid0/schmitt/tinyblocks/data/pbi_int/Redfin2/Redfin2_1.csv|0|int|12124160|btrblocks2|64|false|376|0|376|32245.1
/raid0/schmitt/tinyblocks/data/pbi_int/Redfin2/Redfin2_1.csv|0|int|12124160|btrblocks3|64|false|376|0|376|32245.1
/raid0/schmitt/tinyblocks/data/pbi_int/Redfin2/Redfin2_1.csv|1|int|12124160|tinyblocks|64|false|436492|426240|10252|27.7764
/raid0/schmitt/tinyblocks/data/pbi_int/Redfin2/Redfin2_1.csv|1|int|12124160|tinyblocks|128|false|224328|213120|11208|54.0466
/raid0/schmitt/tinyblocks/data/pbi_int/Redfin2/Redfin2_1.csv|1|int|12124160|tinyblocks|256|false|119504|106560|12944|101.454
/raid0/schmitt/tinyblocks/data/pbi_int/Redfin2/Redfin2_1.csv|1|int|12124160|tinyblocks|512|false|77289|53280|24009|156.868
/raid0/schmitt/tinyblocks/data/pbi_int/Redfin2/Redfin2_1.csv|1|int|12124160|btrblocks1|64|false|219891|0|219891|55.1371
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|0|int|3620864|tinyblocks|64|false|2798672|127296|2671376|1.29378
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|0|int|3620864|tinyblocks|128|false|2695267|63648|2631619|1.34342
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|0|int|3620864|tinyblocks|256|false|2676283|31824|2644459|1.35295
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|0|int|3620864|tinyblocks|512|false|2667330|15912|2651418|1.35749
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|0|int|3620864|btrblocks1|64|false|2670044|0|2670044|1.35611
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|0|int|3620864|btrblocks2|64|false|2670044|0|2670044|1.35611
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|0|int|3620864|btrblocks3|64|false|2670044|0|2670044|1.35611
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|1|int|3620864|tinyblocks|64|false|2800401|127296|2673105|1.29298
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|1|int|3620864|tinyblocks|128|false|2702962|63648|2639314|1.33959
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|1|int|3620864|tinyblocks|256|false|2687087|31824|2655263|1.34751
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|1|int|3620864|tinyblocks|512|false|2681948|15912|2666036|1.35009
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|1|int|3620864|btrblocks1|64|false|2681064|0|2681064|1.35053
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|1|int|3620864|btrblocks2|64|false|2681064|0|2681064|1.35053
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|1|int|3620864|btrblocks3|64|false|2681064|0|2681064|1.35053
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|2|int|3620864|tinyblocks|64|false|127296|127296|0|28.4444
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|2|int|3620864|tinyblocks|128|false|63648|63648|0|56.8889
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|2|int|3620864|tinyblocks|256|false|31824|31824|0|113.778
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|2|int|3620864|tinyblocks|512|false|15912|15912|0|227.556
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|2|int|3620864|btrblocks1|64|false|112|0|112|32329.1
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|2|int|3620864|btrblocks2|64|false|112|0|112|32329.1
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|2|int|3620864|btrblocks3|64|false|112|0|112|32329.1
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|3|int|3620864|tinyblocks|64|false|519280|127296|391984|6.97285
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|3|int|3620864|tinyblocks|128|false|392873|63648|329225|9.21637
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|3|int|3620864|tinyblocks|256|false|321564|31824|289740|11.2602
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|3|int|3620864|tinyblocks|512|false|286208|15912|270296|12.6512
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|3|int|3620864|btrblocks1|64|false|617120|0|617120|5.86736
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|3|int|3620864|btrblocks2|64|false|407049|0|407049|8.8954
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|3|int|3620864|btrblocks3|64|false|354827|0|354827|10.2046
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|4|int|3620864|tinyblocks|64|false|274746|127296|147450|13.179
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|4|int|3620864|tinyblocks|128|false|191564|63648|127916|18.9016
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|4|int|3620864|tinyblocks|256|false|147697|31824|115873|24.5155
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|4|int|3620864|tinyblocks|512|false|119899|15912|103987|30.1993
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|4|int|3620864|btrblocks1|64|false|133964|0|133964|27.0286
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|4|int|3620864|btrblocks2|64|false|88061|0|88061|41.1177
/raid0/schmitt/tinyblocks/data/pbi_int/YaleLanguages/YaleLanguages_1.csv|4|int|3620864|btrblocks3|64|false|91985|0|91985|39.3636
/raid0/schmitt/tinyblocks/data/pbi_int/Wins/Wins_1.csv|0|int|2228224|tinyblocks|64|false|78336|78336|0|28.4444
